품목명,업체명,허가번호,허가일자,제조수입구분,품목상태,허가신고구분코드,추적관리대상,제조원,취소취하일자
치과용임플란트고정체,아이덴,수허 05-39 호,20050107,수입,취소·취하,1,비대상,OMT GmbH,2013-07-26
치과용임플란트고정체,(주)메가젠임플란트,제허 05-1 호,20050104,제조,취소·취하,1,비대상,,2022-05-25
치과용 임플란트 고정체,(주)메가젠임플란트,제허 04-1262 호,20041221,제조,정상,1,비대상,,
치과용임플란트고정체,(주)서전엠디에스,수허 04-1629 호,20041218,수입,취소·취하,1,비대상,"Keystone Dental, Inc.",2022-07-29
치과용임플란트고정체,(주)유한양행,수허 04-1574 호,20041207,수입,취소·취하,1,비대상,Dentsply Implants Manufacturing GmbH,2019-01-28
치과용임플란트고정체,(주)유한양행,수허 04-1575 호,20041207,수입,취소·취하,1,비대상,Dentsply Implants Manufacturing GmbH,2019-01-28
치과용 임플란트 고정체,(주)유한양행,수허 04-1576 호,20041207,수입,취소·취하,1,비대상,Dentsply IH AB,2026-08-25
치과용임플란트고정체,알파정밀,제허 04-1187 호,20041203,제조,취소·취하,1,비대상,,2023-06-12
치과용임플란트고정체,(주)서전엠디에스,수허 04-1554 호,20041201,수입,취소·취하,1,비대상,"Keystone Dental, Inc.",2022-07-29
치과용임플란트고정체,오스템임플란트(주),제허 04-1179 호,20041125,제조,취소·취하,1,비대상,,2024-08-29
치과용임플란트고정체,오스템임플란트(주),제허 04-1090 호,20041022,제조,취소·취하,1,비대상,,2024-08-29
치과용임플란트고정체,(유)짐머바이오메트코리아,수허 04-1282 호,20040914,수입,취소·취하,1,비대상,Biomet 3i,2021-12-15
치과용임플란트고정체,(유)짐머바이오메트코리아,수허 04-1281 호,20040914,수입,취소·취하,1,비대상,"Biomet 3i Dental Iberica, S.L.",2022-04-20
치과용임플란트고정체,(주)서전엠디에스,수허 04-1192 호,20040827,수입,취소·취하,1,비대상,"Keystone Dental, Inc.",2022-07-29
치과용임플란트고정체,(주)디오,제허 04-807 호,20040728,제조,취소·취하,1,비대상,,2025-11-01
치과용임플란트고정체,(주)거인씨앤아이,수허 04-946 호,20040719,수입,취소·취하,1,비대상,Zimmer Dental Inc,2025-11-01
치과용임플란트고정체,오스템임플란트(주),제허 04-758 호,20040713,제조,취소·취하,1,비대상,,2024-08-29
치과용임플란트고정체,(주)메디메카,제허 04-554 호,20040601,제조,취소·취하,1,비대상,,2022-06-10
치과용임플란트고정체,아이덴,수허 04-519 호,20040422,수입,취소·취하,1,비대상,OMT GmbH,2013-07-26
치과용 임플란트 고정체,(주)워랜텍,제허 04-199 호,20040227,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)워랜텍,제허 04-200 호,20040227,제조,정상,1,비대상,,
치과용임플란트고정체,(주)코웰메디,제허 04-155 호,20040213,제조,취소·취하,1,비대상,,2025-01-20
치과용임플란트고정체,(주)코웰메디,제허 04-154 호,20040213,제조,취소·취하,1,비대상,,2025-01-20
치과용임플란트고정체,(주)코웰메디,제허 04-120 호,20040207,제조,취소·취하,1,비대상,,2025-01-20
치과용임플란트고정체,(주)알비에스,제허 03-1183 호,20031226,제조,취소·취하,1,비대상,,2022-11-29
치과용임플란트고정체,(주)디오,제허 03-961 호,20031028,제조,취소·취하,1,비대상,,2025-09-01
치과용임플란트고정체,(주)신흥,수허 03-1121 호,20030927,수입,취소·취하,1,비대상,Nobel Biocare AB,2012-06-20
치과용임플란트고정체,(주)디오,제허 03-816 호,20030909,제조,취소·취하,1,비대상,,2025-09-01
치과용임플란트고정체,(주)디오,제허 03-815 호,20030909,제조,취소·취하,1,비대상,,2025-09-01
특수재질치과용임플란트고정체,메덴스(주),수허 03-1048 호,20030908,수입,취소·취하,1,비대상,ORALTRONICS Dental Implant Technology GmbH,2014-01-27
치과용임플란트고정체,(주)알비에스,제허 03-687 호,20030808,제조,취소·취하,1,비대상,,2022-11-29
치과용임플란트고정체,(유)짐머바이오메트코리아,수허 03-787 호,20030703,수입,취소·취하,1,비대상,"Biomet 3i Dental Iberica, S.L.",2022-04-20
치과용임플란트고정체,(주)메가젠임플란트,제허 03-457 호,20030530,제조,취소·취하,1,비대상,,2024-12-09
치과용임플란트고정체,(주)메가젠임플란트,제허 03-459 호,20030530,제조,취소·취하,1,비대상,,2024-12-09
치과용 임플란트 고정체,(주)케이제이메디텍,제허 02-991 호,20021220,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴탈베이,수허 02-1251 호,20021119,수입,취소·취하,1,비대상,"Bicon,LLC",2019-02-08
치과용임플란트고정체,(주)덴탈베이,수허 02-1252 호,20021119,수입,취소·취하,1,비대상,"Bicon, LLC",2013-07-22
치과용임플란트고정체,(유)짐머바이오메트코리아,수허 02-877 호,20020809,수입,취소·취하,1,비대상,Biomet 3i,2021-11-15
치과용임플란트고정체,한국쓰리엠(주),수허 02-364 호,20020401,수입,취소·취하,1,비대상,3M IMTEC,2013-04-03
치과용임플란트고정체,(주)제일메디칼코퍼레이션,수허 02-365 호,20020401,수입,취소·취하,1,비대상,"BioHorizons Implant Systems, Inc.",2017-05-26
치과용 임플란트 고정체,(주)데닉스,수허 02-153 호,20020205,수입,정상,1,비대상,"Biomet 3i Dental, Iberica, S.L.",
치과용임플란트고정체,엑티옹코리아(주),수허 01-1507 호,20011210,수입,취소·취하,1,비대상,Altatec Medizintechnische Elemente GmbH & Co.KG,2019-09-10
치과용임플란트고정체,(주)서전엠디에스,수허 01-1074 호,20010914,수입,취소·취하,1,비대상,"Keystone Dental, Inc.",2022-07-29
치과용임플란트고정체,(주)서전엠디에스,수허 01-634 호,20010601,수입,취소·취하,1,비대상,"Keystone Dental, Inc.",2022-07-29
치과용임플란트고정체,(주)서전엠디에스,수허 01-633 호,20010601,수입,취소·취하,1,비대상,"Keystone Dental, Inc.",2022-07-29
치과용 임플란트 고정체,시에스엠임플란트,제허 01-189 호,20010418,제조,정상,1,비대상,시에스엠임플란트,
치과용임플란트고정체,(주)네오바이오텍,제허 01-182 호,20010412,제조,취소·취하,1,비대상,,2019-09-05
치과용 임플란트 고정체,오스템임플란트(주),제허 01-77 호,20010226,제조,정상,1,비대상,,
치과용임플란트고정체,한미실업,수허 00-242 호,20000224,수입,취소·취하,1,비대상,Attachment International,2012-03-27
치과용임플란트고정체,파이크상사,수허 00-236 호,20000224,수입,취소·취하,1,비대상,DR. IHDE DENTAL AG.,2014-01-10
치과용임플란트고정체,한미실업,수허 00-145 호,20000131,수입,취소·취하,1,비대상,Attachment International,2012-03-27
치과용임플란트고정체,한미실업,수허 99-3319 호,19991221,수입,취소·취하,1,비대상,Attachment International Inc.,2012-03-27
치과용임플란트고정체,(주)바이오메트코리아,수허 99-3061 호,19991015,수입,취소·취하,1,비대상,Biomet 3i,2012-09-06
치과용임플란트고정체,(주)데닉스,수허 99-2890 호,19990922,수입,취소·취하,1,비대상,"Biomet 3i Dental, Iberica S.L.",2025-03-01
치과용임플란트고정체,(주)바이오메트코리아,수허 98-751 호,19980821,수입,취소·취하,1,비대상,Biomet 3i,2012-09-06
치과용 임플란트 고정체,스트라우만덴탈코리아(주),수허 98-12 호,19980325,수입,정상,1,비대상,Straumann Villeret SA,
